den,datum,kraj_nuts_kod,kraj_nazev,okres_lau_kod,okres_nazev,orp_kod,orp_nazev,obec_kod,obec_nazev,nove_pripady,aktivni_pripady,nove_pripady_65,nove_pripady_7_dni,nove_pripady_14_dni
pátek,"3/5/2021 12:00:00 AM",CZ053,"Pardubický kraj",CZ0533,Svitavy,5307,Litomyšl,577774,"Benátky (Svitavy)",0,5,0,2,4
pátek,"3/5/2021 12:00:00 AM",CZ053,"Pardubický kraj",CZ0533,Svitavy,5308,"Moravská Třebová",574309,"Bezděčí u Trnávky",0,0,0,0,0
pátek,"3/5/2021 12:00:00 AM",CZ053,"Pardubický kraj",CZ0531,Chrudim,5304,Chrudim,574007,"Kněžice (Chrudim)",0,0,0,0,0
pátek,"3/5/2021 12:00:00 AM",CZ053,"Pardubický kraj",CZ0531,Chrudim,5304,Chrudim,572314,Střemošice,0,2,0,2,2
pátek,"3/5/2021 12:00:00 AM",CZ053,"Pardubický kraj",CZ0531,Chrudim,5304,Chrudim,572578,Zaječice,0,21,0,6,20
pátek,"3/5/2021 12:00:00 AM",CZ053,"Pardubický kraj",CZ0531,Chrudim,5304,Chrudim,572471,Vejvanovice,0,3,0,1,3
pátek,"3/5/2021 12:00:00 AM",CZ053,"Pardubický kraj",CZ0531,Chrudim,5304,Chrudim,572080,"Proseč (Chrudim)",0,55,0,25,51
pátek,"3/5/2021 12:00:00 AM",CZ053,"Pardubický kraj",CZ0531,Chrudim,5304,Chrudim,572071,Prachovice,0,34,0,16,31
pátek,"3/5/2021 12:00:00 AM",CZ053,"Pardubický kraj",CZ0534,"Ústí nad Orlicí",5314,"Vysoké Mýto",553760,Běstovice,0,5,0,3,6
pátek,"3/5/2021 12:00:00 AM",CZ053,"Pardubický kraj",CZ0534,"Ústí nad Orlicí",5313,"Ústí nad Orlicí",548014,"Dlouhá Třebová",0,40,0,20,47
pátek,"3/5/2021 12:00:00 AM",CZ053,"Pardubický kraj",CZ0533,Svitavy,5312,Svitavy,578932,Vendolí,0,17,0,5,14
pátek,"3/5/2021 12:00:00 AM",CZ053,"Pardubický kraj",CZ0533,Svitavy,5308,"Moravská Třebová",578789,"Staré Město (Svitavy)",0,15,0,7,14
pátek,"3/5/2021 12:00:00 AM",CZ053,"Pardubický kraj",CZ0533,Svitavy,5312,Svitavy,578487,"Opatov (Svitavy)",0,10,0,2,9
pátek,"3/5/2021 12:00:00 AM",CZ053,"Pardubický kraj",CZ0534,"Ústí nad Orlicí",5315,Žamberk,581038,Šedivec,0,4,0,2,4
pátek,"3/5/2021 12:00:00 AM",CZ053,"Pardubický kraj",CZ0534,"Ústí nad Orlicí",5313,"Ústí nad Orlicí",580961,Sopotnice,0,21,0,7,24
pátek,"3/5/2021 12:00:00 AM",CZ053,"Pardubický kraj",CZ0534,"Ústí nad Orlicí",5314,"Vysoké Mýto",580902,"Seč (Ústí nad Orlicí)",0,2,0,1,2
pátek,"3/5/2021 12:00:00 AM",CZ053,"Pardubický kraj",CZ0534,"Ústí nad Orlicí",5315,Žamberk,580759,Pastviny,0,4,0,0,7
pátek,"3/5/2021 12:00:00 AM",CZ053,"Pardubický kraj",CZ0533,Svitavy,5307,Litomyšl,580325,Sloupnice,0,17,0,5,15
pátek,"3/5/2021 12:00:00 AM",CZ053,"Pardubický kraj",CZ0534,"Ústí nad Orlicí",5313,"Ústí nad Orlicí",580261,Hnátnice,0,13,0,6,13
pátek,"3/5/2021 12:00:00 AM",CZ053,"Pardubický kraj",CZ0534,"Ústí nad Orlicí",5315,Žamberk,580066,"České Petrovice",0,0,0,0,0
pátek,"3/5/2021 12:00:00 AM",CZ053,"Pardubický kraj",CZ0534,"Ústí nad Orlicí",5315,Žamberk,580023,"Česká Rybná",0,4,0,2,4
pátek,"3/5/2021 12:00:00 AM",CZ053,"Pardubický kraj",CZ0532,Pardubice,5303,Holice,575879,Uhersko,0,16,0,9,16
pátek,"3/5/2021 12:00:00 AM",CZ053,"Pardubický kraj",CZ0532,Pardubice,5303,Holice,575445,Ostřetín,0,35,0,12,35
pátek,"3/5/2021 12:00:00 AM",CZ053,"Pardubický kraj",CZ0532,Pardubice,5309,Pardubice,575143,Jezbořice,0,13,0,7,11
pátek,"3/5/2021 12:00:00 AM",CZ053,"Pardubický kraj",CZ0532,Pardubice,5303,Holice,574988,Holice,0,109,0,33,93
pátek,"3/5/2021 12:00:00 AM",CZ053,"Pardubický kraj",CZ0533,Svitavy,5308,"Moravská Třebová",577987,"Dlouhá Loučka (Svitavy)",0,2,0,1,2
pátek,"3/5/2021 12:00:00 AM",CZ053,"Pardubický kraj",CZ0533,Svitavy,5308,"Moravská Třebová",578096,Chornice,0,7,0,3,6
pátek,"3/5/2021 12:00:00 AM",CZ053,"Pardubický kraj",CZ0533,Svitavy,5307,Litomyšl,578053,"Horky (Svitavy)",0,4,0,0,3
pátek,"3/5/2021 12:00:00 AM",CZ053,"Pardubický kraj",CZ0531,Chrudim,5304,Chrudim,571229,Bořice,0,3,0,1,3
pátek,"3/5/2021 12:00:00 AM",CZ053,"Pardubický kraj",CZ0531,Chrudim,5302,Hlinsko,571580,"Kladno (Chrudim)",0,12,0,1,12
pátek,"3/5/2021 12:00:00 AM",CZ053,"Pardubický kraj",CZ0531,Chrudim,5304,Chrudim,571563,"Jenišovice (Chrudim)",0,11,0,9,11
pátek,"3/5/2021 12:00:00 AM",CZ053,"Pardubický kraj",CZ0531,Chrudim,5304,Chrudim,572101,Předhradí,0,8,0,6,7
pátek,"3/5/2021 12:00:00 AM",CZ053,"Pardubický kraj",CZ0531,Chrudim,5304,Chrudim,571750,Lozice,0,0,0,0,0
pátek,"3/5/2021 12:00:00 AM",CZ053,"Pardubický kraj",CZ0531,Chrudim,5304,Chrudim,572535,"Vrbatův Kostelec",0,9,0,7,10
pátek,"3/5/2021 12:00:00 AM",CZ053,"Pardubický kraj",CZ0531,Chrudim,5302,Hlinsko,572501,Vojtěchov,0,8,0,2,9
pátek,"3/5/2021 12:00:00 AM",CZ053,"Pardubický kraj",CZ0533,Svitavy,5307,Litomyšl,572365,"Horní Újezd (Svitavy)",0,4,0,3,4
pátek,"3/5/2021 12:00:00 AM",CZ053,"Pardubický kraj",CZ0533,Svitavy,5308,"Moravská Třebová",572250,Březinky,0,0,0,0,0
pátek,"3/5/2021 12:00:00 AM",CZ053,"Pardubický kraj",CZ0531,Chrudim,5302,Hlinsko,547816,"Jeníkov (Chrudim)",0,13,0,12,13
pátek,"3/5/2021 12:00:00 AM",CZ053,"Pardubický kraj",CZ0531,Chrudim,5304,Chrudim,505030,"Dolní Bezděkov",0,3,0,3,3
pátek,"3/5/2021 12:00:00 AM",CZ053,"Pardubický kraj",CZ0534,"Ústí nad Orlicí",5315,Žamberk,581259,Žamberk,0,98,0,41,104
pátek,"3/5/2021 12:00:00 AM",CZ053,"Pardubický kraj",CZ0534,"Ústí nad Orlicí",5314,"Vysoké Mýto",581089,"Újezd u Chocně",0,10,0,4,13
pátek,"3/5/2021 12:00:00 AM",CZ053,"Pardubický kraj",CZ0534,"Ústí nad Orlicí",5315,Žamberk,580589,"Líšnice (Ústí nad Orlicí)",0,5,0,3,7
pátek,"3/5/2021 12:00:00 AM",CZ053,"Pardubický kraj",CZ0534,"Ústí nad Orlicí",5315,Žamberk,580538,Letohrad,0,128,0,67,139
pátek,"3/5/2021 12:00:00 AM",CZ053,"Pardubický kraj",CZ0532,Pardubice,5309,Pardubice,574724,"Barchov (Pardubice)",0,5,0,2,5
pátek,"3/5/2021 12:00:00 AM",CZ053,"Pardubický kraj",CZ0532,Pardubice,5309,Pardubice,575658,Slepotice,0,8,0,6,8
pátek,"3/5/2021 12:00:00 AM",CZ053,"Pardubický kraj",CZ0532,Pardubice,5311,Přelouč,575607,"Řečany nad Labem",0,19,0,9,18
pátek,"3/5/2021 12:00:00 AM",CZ053,"Pardubický kraj",CZ0532,Pardubice,5311,Přelouč,573035,"Morašice (Pardubice)",0,5,0,0,2
pátek,"3/5/2021 12:00:00 AM",CZ053,"Pardubický kraj",CZ0532,Pardubice,5309,Pardubice,572799,Časy,0,1,0,1,1
pátek,"3/5/2021 12:00:00 AM",CZ053,"Pardubický kraj",CZ0533,Svitavy,5307,Litomyšl,572616,Tržek,0,0,0,0,0
pátek,"3/5/2021 12:00:00 AM",CZ053,"Pardubický kraj",CZ0532,Pardubice,5311,Přelouč,575909,"Újezd u Přelouče",0,3,0,0,1
pátek,"3/5/2021 12:00:00 AM",CZ053,"Pardubický kraj",CZ0533,Svitavy,5312,Svitavy,578215,"Kamenná Horka",0,2,0,0,2
pátek,"3/5/2021 12:00:00 AM",CZ053,"Pardubický kraj",CZ0533,Svitavy,5308,"Moravská Třebová",578151,Jaroměřice,0,6,0,5,5
pátek,"3/5/2021 12:00:00 AM",CZ053,"Pardubický kraj",CZ0533,Svitavy,5310,Polička,578851,"Široký Důl",0,8,0,5,7
pátek,"3/5/2021 12:00:00 AM",CZ053,"Pardubický kraj",CZ0533,Svitavy,5308,"Moravská Třebová",578266,Koruna,0,0,0,0,0
pátek,"3/5/2021 12:00:00 AM",CZ053,"Pardubický kraj",CZ0531,Chrudim,5304,Chrudim,571385,"Heřmanův Městec",0,162,0,62,148
pátek,"3/5/2021 12:00:00 AM",CZ053,"Pardubický kraj",CZ0531,Chrudim,5304,Chrudim,571253,Ctětín,0,1,0,0,1
pátek,"3/5/2021 12:00:00 AM",CZ053,"Pardubický kraj",CZ0531,Chrudim,5304,Chrudim,571628,"Kostelec u Heřmanova Městce",0,12,0,7,11
pátek,"3/5/2021 12:00:00 AM",CZ053,"Pardubický kraj",CZ0531,Chrudim,5304,Chrudim,571458,Honbice,0,0,0,0,0
pátek,"3/5/2021 12:00:00 AM",CZ053,"Pardubický kraj",CZ0532,Pardubice,5311,Přelouč,572764,Chrtníky,0,6,0,3,5
pátek,"3/5/2021 12:00:00 AM",CZ053,"Pardubický kraj",CZ0533,Svitavy,5307,Litomyšl,572730,Chmelík,0,1,0,1,1
pátek,"3/5/2021 12:00:00 AM",CZ053,"Pardubický kraj",CZ0533,Svitavy,5312,Svitavy,572721,Opatovec,0,7,0,0,6
pátek,"3/5/2021 12:00:00 AM",CZ053,"Pardubický kraj",CZ0531,Chrudim,5302,Hlinsko,572462,Včelákov,0,4,0,1,3
pátek,"3/5/2021 12:00:00 AM",CZ053,"Pardubický kraj",CZ0534,"Ústí nad Orlicí",5315,Žamberk,547964,Sobkovice,0,3,0,1,3
pátek,"3/5/2021 12:00:00 AM",CZ053,"Pardubický kraj",CZ0534,"Ústí nad Orlicí",5306,Lanškroun,547921,Trpík,0,2,0,1,2
pátek,"3/5/2021 12:00:00 AM",CZ053,"Pardubický kraj",CZ0531,Chrudim,5304,Chrudim,547794,"Hodonín (Chrudim)",0,0,0,0,0
pátek,"3/5/2021 12:00:00 AM",CZ053,"Pardubický kraj",CZ0533,Svitavy,5308,"Moravská Třebová",574325,Gruna,0,0,0,0,0
pátek,"3/5/2021 12:00:00 AM",CZ053,"Pardubický kraj",CZ0531,Chrudim,5304,Chrudim,574091,"Žlebské Chvalovice",0,5,0,2,5
pátek,"3/5/2021 12:00:00 AM",CZ053,"Pardubický kraj",CZ0532,Pardubice,5309,Pardubice,572896,"Černá u Bohdanče",0,10,0,2,7
pátek,"3/5/2021 12:00:00 AM",CZ053,"Pardubický kraj",CZ0532,Pardubice,5311,Přelouč,575763,Strašov,0,8,0,5,8
pátek,"3/5/2021 12:00:00 AM",CZ053,"Pardubický kraj",CZ0532,Pardubice,5309,Pardubice,575704,"Staré Hradiště",0,43,0,18,42
pátek,"3/5/2021 12:00:00 AM",CZ053,"Pardubický kraj",CZ0532,Pardubice,5309,Pardubice,575640,"Sezemice (Pardubice)",0,103,0,40,94
pátek,"3/5/2021 12:00:00 AM",CZ053,"Pardubický kraj",CZ0532,Pardubice,5311,Přelouč,575470,"Poběžovice u Přelouče",0,1,0,0,1
pátek,"3/5/2021 12:00:00 AM",CZ053,"Pardubický kraj",CZ0532,Pardubice,5303,Holice,575461,"Poběžovice u Holic",0,1,0,1,2
pátek,"3/5/2021 12:00:00 AM",CZ053,"Pardubický kraj",CZ0532,Pardubice,5309,Pardubice,575372,"Mikulovice (Pardubice)",0,45,0,16,42
pátek,"3/5/2021 12:00:00 AM",CZ053,"Pardubický kraj",CZ0532,Pardubice,5303,Holice,574929,"Dolní Ředice",0,17,0,8,13
pátek,"3/5/2021 12:00:00 AM",CZ053,"Pardubický kraj",CZ0533,Svitavy,5308,"Moravská Třebová",578371,Malíkov,0,0,0,0,0
pátek,"3/5/2021 12:00:00 AM",CZ053,"Pardubický kraj",CZ0533,Svitavy,5308,"Moravská Třebová",578444,"Moravská Třebová",0,126,0,58,108
pátek,"3/5/2021 12:00:00 AM",CZ053,"Pardubický kraj",CZ0533,Svitavy,5308,"Moravská Třebová",578380,"Městečko Trnávka",0,4,0,2,4
pátek,"3/5/2021 12:00:00 AM",CZ053,"Pardubický kraj",CZ0534,"Ústí nad Orlicí",5314,"Vysoké Mýto",580341,Hrušová,0,8,0,4,8
pátek,"3/5/2021 12:00:00 AM",CZ053,"Pardubický kraj",CZ0534,"Ústí nad Orlicí",5306,Lanškroun,580511,Lanškroun,0,163,0,80,178
pátek,"3/5/2021 12:00:00 AM",CZ053,"Pardubický kraj",CZ0534,"Ústí nad Orlicí",5314,"Vysoké Mýto",580350,Choceň,0,161,0,72,167
pátek,"3/5/2021 12:00:00 AM",CZ053,"Pardubický kraj",CZ0533,Svitavy,5312,Svitavy,578673,"Rohozná (Svitavy)",0,1,0,0,1
pátek,"3/5/2021 12:00:00 AM",CZ053,"Pardubický kraj",CZ0533,Svitavy,5307,Litomyšl,578746,"Sedliště (Svitavy)",0,0,0,0,0
pátek,"3/5/2021 12:00:00 AM",CZ053,"Pardubický kraj",CZ0533,Svitavy,5312,Svitavy,578703,"Rudná (Svitavy)",0,0,0,0,0
pátek,"3/5/2021 12:00:00 AM",CZ053,"Pardubický kraj",CZ0534,"Ústí nad Orlicí",5306,Lanškroun,580988,Strážná,0,0,0,0,0
pátek,"3/5/2021 12:00:00 AM",CZ053,"Pardubický kraj",CZ0534,"Ústí nad Orlicí",5314,"Vysoké Mýto",580945,"Slatina (Ústí nad Orlicí)",0,14,0,10,15
pátek,"3/5/2021 12:00:00 AM",CZ053,"Pardubický kraj",CZ0534,"Ústí nad Orlicí",5315,Žamberk,580775,"Písečná (Ústí nad Orlicí)",0,4,0,4,4
pátek,"3/5/2021 12:00:00 AM",CZ053,"Pardubický kraj",CZ0534,"Ústí nad Orlicí",5315,Žamberk,580686,Nekoř,0,24,0,8,26
pátek,"3/5/2021 12:00:00 AM",CZ053,"Pardubický kraj",CZ0534,"Ústí nad Orlicí",5315,Žamberk,580643,Mistrovice,0,21,0,12,21
pátek,"3/5/2021 12:00:00 AM",CZ053,"Pardubický kraj",CZ0531,Chrudim,5304,Chrudim,571547,Chroustovice,0,36,0,11,30
pátek,"3/5/2021 12:00:00 AM",CZ053,"Pardubický kraj",CZ0531,Chrudim,5304,Chrudim,571466,Horka,0,9,0,5,9
pátek,"3/5/2021 12:00:00 AM",CZ053,"Pardubický kraj",CZ0531,Chrudim,5304,Chrudim,571296,"České Lhotice",0,3,0,1,4
pátek,"3/5/2021 12:00:00 AM",CZ053,"Pardubický kraj",CZ0531,Chrudim,5304,Chrudim,571245,Bylany,0,2,0,0,1
pátek,"3/5/2021 12:00:00 AM",CZ053,"Pardubický kraj",CZ0531,Chrudim,5304,Chrudim,571181,Běstvina,0,9,0,8,9
pátek,"3/5/2021 12:00:00 AM",CZ053,"Pardubický kraj",CZ0531,Chrudim,5304,Chrudim,571164,Chrudim,0,422,0,165,386
pátek,"3/5/2021 12:00:00 AM",CZ053,"Pardubický kraj",CZ0531,Chrudim,5304,Chrudim,574104,"Ostrov (Chrudim)",0,7,0,1,6
pátek,"3/5/2021 12:00:00 AM",CZ053,"Pardubický kraj",CZ0532,Pardubice,5311,Přelouč,573019,Holotín,0,1,0,0,1
pátek,"3/5/2021 12:00:00 AM",CZ053,"Pardubický kraj",CZ0532,Pardubice,5309,Pardubice,572985,Třebosice,0,4,0,0,3
pátek,"3/5/2021 12:00:00 AM",CZ053,"Pardubický kraj",CZ0532,Pardubice,5309,Pardubice,572951,Podůlšany,0,2,0,1,2
pátek,"3/5/2021 12:00:00 AM",CZ053,"Pardubický kraj",CZ0532,Pardubice,5309,Pardubice,572934,Stéblová,0,0,0,0,0
pátek,"3/5/2021 12:00:00 AM",CZ053,"Pardubický kraj",CZ0532,Pardubice,5309,Pardubice,572853,Pravy,0,0,0,0,0
pátek,"3/5/2021 12:00:00 AM",CZ053,"Pardubický kraj",CZ0532,Pardubice,5309,Pardubice,572802,"Malé Výkleky",0,0,0,0,0
pátek,"3/5/2021 12:00:00 AM",CZ053,"Pardubický kraj",CZ0531,Chrudim,5302,Hlinsko,572551,Vysočina,0,10,0,9,10
pátek,"3/5/2021 12:00:00 AM",CZ053,"Pardubický kraj",CZ0533,Svitavy,5308,"Moravská Třebová",572683,"Dětřichov u Moravské Třebové",0,0,0,0,0
pátek,"3/5/2021 12:00:00 AM",CZ053,"Pardubický kraj",CZ0533,Svitavy,5308,"Moravská Třebová",572632,Borušov,0,6,0,2,6
pátek,"3/5/2021 12:00:00 AM",CZ053,"Pardubický kraj",CZ0531,Chrudim,5304,Chrudim,547832,Licibořice,0,10,0,2,10
pátek,"3/5/2021 12:00:00 AM",CZ053,"Pardubický kraj",CZ0534,"Ústí nad Orlicí",5306,Lanškroun,547981,"Albrechtice (Ústí nad Orlicí)",0,6,0,2,7
pátek,"3/5/2021 12:00:00 AM",CZ053,"Pardubický kraj",CZ0534,"Ústí nad Orlicí",5315,Žamberk,548049,Helvíkovice,0,11,0,6,12
pátek,"3/5/2021 12:00:00 AM",CZ053,"Pardubický kraj",CZ0534,"Ústí nad Orlicí",5314,"Vysoké Mýto",575542,Radhošť,0,5,0,0,6
pátek,"3/5/2021 12:00:00 AM",CZ053,"Pardubický kraj",CZ0532,Pardubice,5311,Přelouč,575810,Tetov,0,2,0,0,2
pátek,"3/5/2021 12:00:00 AM",CZ053,"Pardubický kraj",CZ0532,Pardubice,5309,Pardubice,575593,Rybitví,0,34,0,16,31
pátek,"3/5/2021 12:00:00 AM",CZ053,"Pardubický kraj",CZ0532,Pardubice,5311,Přelouč,575925,"Valy (Pardubice)",0,14,0,10,14
pátek,"3/5/2021 12:00:00 AM",CZ053,"Pardubický kraj",CZ0534,"Ústí nad Orlicí",5314,"Vysoké Mýto",575861,Týnišťko,0,2,0,2,3
pátek,"3/5/2021 12:00:00 AM",CZ053,"Pardubický kraj",CZ0532,Pardubice,5311,Přelouč,575844,Turkovice,0,3,0,0,2
pátek,"3/5/2021 12:00:00 AM",CZ053,"Pardubický kraj",CZ0533,Svitavy,5308,"Moravská Třebová",578282,Kunčina,0,7,0,3,5
pátek,"3/5/2021 12:00:00 AM",CZ053,"Pardubický kraj",CZ0533,Svitavy,5312,Svitavy,578231,Koclířov,0,8,0,4,8
pátek,"3/5/2021 12:00:00 AM",CZ053,"Pardubický kraj",CZ0533,Svitavy,5308,"Moravská Třebová",578401,"Mladějov na Moravě",0,2,0,0,2
pátek,"3/5/2021 12:00:00 AM",CZ053,"Pardubický kraj",CZ0533,Svitavy,5310,Polička,578584,Pomezí,0,18,0,14,17
pátek,"3/5/2021 12:00:00 AM",CZ053,"Pardubický kraj",CZ0533,Svitavy,5312,Svitavy,578550,Pohledy,0,1,0,0,1
pátek,"3/5/2021 12:00:00 AM",CZ053,"Pardubický kraj",CZ0533,Svitavy,5310,Polička,578801,"Stašov (Svitavy)",0,5,0,3,5
pátek,"3/5/2021 12:00:00 AM",CZ053,"Pardubický kraj",CZ0533,Svitavy,5310,Polička,578886,Trpín,0,1,0,0,0
pátek,"3/5/2021 12:00:00 AM",CZ053,"Pardubický kraj",CZ0533,Svitavy,5307,Litomyšl,578835,"Suchá Lhota",0,5,0,1,5
pátek,"3/5/2021 12:00:00 AM",CZ053,"Pardubický kraj",CZ0534,"Ústí nad Orlicí",5315,Žamberk,580422,Kameničná,0,11,0,5,12
pátek,"3/5/2021 12:00:00 AM",CZ053,"Pardubický kraj",CZ0534,"Ústí nad Orlicí",5315,Žamberk,579971,Bystřec,0,23,0,15,26
pátek,"3/5/2021 12:00:00 AM",CZ053,"Pardubický kraj",CZ0533,Svitavy,5312,Svitavy,578967,Vítějeves,0,2,0,0,2
pátek,"3/5/2021 12:00:00 AM",CZ053,"Pardubický kraj",CZ0533,Svitavy,5307,Litomyšl,578916,"Újezdec (Svitavy)",0,1,0,0,1
pátek,"3/5/2021 12:00:00 AM",CZ053,"Pardubický kraj",CZ0534,"Ústí nad Orlicí",5314,"Vysoké Mýto",580805,"Podlesí (Ústí nad Orlicí)",0,5,0,4,5
pátek,"3/5/2021 12:00:00 AM",CZ053,"Pardubický kraj",CZ0534,"Ústí nad Orlicí",5314,"Vysoké Mýto",580741,Oucmanice,0,6,0,3,9
pátek,"3/5/2021 12:00:00 AM",CZ053,"Pardubický kraj",CZ0534,"Ústí nad Orlicí",5315,Žamberk,580724,Orličky,0,7,0,5,7
pátek,"3/5/2021 12:00:00 AM",CZ053,"Pardubický kraj",CZ0534,"Ústí nad Orlicí",5305,Králíky,580571,Lichkov,0,8,0,3,9
pátek,"3/5/2021 12:00:00 AM",CZ053,"Pardubický kraj",CZ0534,"Ústí nad Orlicí",5306,Lanškroun,580490,Krasíkov,0,10,0,4,10
pátek,"3/5/2021 12:00:00 AM",CZ053,"Pardubický kraj",CZ0531,Chrudim,5304,Chrudim,547891,Stolany,0,17,0,6,15
pátek,"3/5/2021 12:00:00 AM",CZ053,"Pardubický kraj",CZ0531,Chrudim,5304,Chrudim,547841,Vyžice,0,5,0,5,5
pátek,"3/5/2021 12:00:00 AM",CZ053,"Pardubický kraj",CZ0531,Chrudim,5304,Chrudim,547824,"Křižanovice (Chrudim)",0,3,0,1,3
pátek,"3/5/2021 12:00:00 AM",CZ053,"Pardubický kraj",CZ0531,Chrudim,5304,Chrudim,572241,Skuteč,0,70,0,23,66
pátek,"3/5/2021 12:00:00 AM",CZ053,"Pardubický kraj",CZ0533,Svitavy,5307,Litomyšl,572373,"Poříčí u Litomyšle",0,1,0,1,1
pátek,"3/5/2021 12:00:00 AM",CZ053,"Pardubický kraj",CZ0533,Svitavy,5308,"Moravská Třebová",572292,Vrážné,0,1,0,1,1
pátek,"3/5/2021 12:00:00 AM",CZ053,"Pardubický kraj",CZ0533,Svitavy,5312,Svitavy,572691,"Hradec nad Svitavou",0,30,0,9,26
pátek,"3/5/2021 12:00:00 AM",CZ053,"Pardubický kraj",CZ0531,Chrudim,5304,Chrudim,572641,Žumberk,0,7,0,2,7
pátek,"3/5/2021 12:00:00 AM",CZ053,"Pardubický kraj",CZ0533,Svitavy,5308,"Moravská Třebová",572624,Útěchov,0,7,0,1,6
pátek,"3/5/2021 12:00:00 AM",CZ053,"Pardubický kraj",CZ0533,Svitavy,5312,Svitavy,572560,Banín,0,6,0,3,5
pátek,"3/5/2021 12:00:00 AM",CZ053,"Pardubický kraj",CZ0531,Chrudim,5304,Chrudim,571491,"Hrochův Týnec",0,42,0,16,38
pátek,"3/5/2021 12:00:00 AM",CZ053,"Pardubický kraj",CZ0531,Chrudim,5304,Chrudim,571474,"Horní Bradlo",0,5,0,0,4
pátek,"3/5/2021 12:00:00 AM",CZ053,"Pardubický kraj",CZ0531,Chrudim,5304,Chrudim,571270,Čankovice,0,0,0,0,0
pátek,"3/5/2021 12:00:00 AM",CZ053,"Pardubický kraj",CZ0531,Chrudim,5304,Chrudim,571237,Bousov,0,3,0,2,3
pátek,"3/5/2021 12:00:00 AM",CZ053,"Pardubický kraj",CZ0534,"Ústí nad Orlicí",5314,"Vysoké Mýto",548006,Bošín,0,4,0,4,4
pátek,"3/5/2021 12:00:00 AM",CZ053,"Pardubický kraj",CZ0534,"Ústí nad Orlicí",5306,Lanškroun,579980,Cotkytle,0,5,0,1,5
pátek,"3/5/2021 12:00:00 AM",CZ053,"Pardubický kraj",CZ0534,"Ústí nad Orlicí",5314,"Vysoké Mýto",580465,Koldín,0,8,0,4,9
pátek,"3/5/2021 12:00:00 AM",CZ053,"Pardubický kraj",CZ0534,"Ústí nad Orlicí",5306,Lanškroun,580112,"Dolní Čermná",0,14,0,4,16
pátek,"3/5/2021 12:00:00 AM",CZ053,"Pardubický kraj",CZ0533,Svitavy,5308,"Moravská Třebová",578975,"Vranová Lhota",0,2,0,1,1
pátek,"3/5/2021 12:00:00 AM",CZ053,"Pardubický kraj",CZ0533,Svitavy,5308,"Moravská Třebová",578908,Třebařov,0,15,0,4,10
pátek,"3/5/2021 12:00:00 AM",CZ053,"Pardubický kraj",CZ0533,Svitavy,5307,Litomyšl,578894,"Trstěnice (Svitavy)",0,4,0,2,4
pátek,"3/5/2021 12:00:00 AM",CZ053,"Pardubický kraj",CZ0533,Svitavy,5310,Polička,578843,Svojanov,0,6,0,1,5
pátek,"3/5/2021 12:00:00 AM",CZ053,"Pardubický kraj",CZ0534,"Ústí nad Orlicí",5306,Lanškroun,580848,Rudoltice,0,24,0,13,25
pátek,"3/5/2021 12:00:00 AM",CZ053,"Pardubický kraj",CZ0534,"Ústí nad Orlicí",5314,"Vysoké Mýto",580830,Pustina,0,0,0,0,0
pátek,"3/5/2021 12:00:00 AM",CZ053,"Pardubický kraj",CZ0534,"Ústí nad Orlicí",5314,"Vysoké Mýto",580783,Plchovice,0,1,0,1,1
pátek,"3/5/2021 12:00:00 AM",CZ053,"Pardubický kraj",CZ0534,"Ústí nad Orlicí",5313,"Ústí nad Orlicí",580716,"Orlické Podhůří",0,21,0,17,21
pátek,"3/5/2021 12:00:00 AM",CZ053,"Pardubický kraj",CZ0534,"Ústí nad Orlicí",5314,"Vysoké Mýto",580562,Libecina,0,6,0,6,6
pátek,"3/5/2021 12:00:00 AM",CZ053,"Pardubický kraj",CZ0532,Pardubice,5309,Pardubice,574899,Dašice,0,73,0,44,69
pátek,"3/5/2021 12:00:00 AM",CZ053,"Pardubický kraj",CZ0532,Pardubice,5311,Přelouč,575381,Mokošín,0,2,0,1,2
pátek,"3/5/2021 12:00:00 AM",CZ053,"Pardubický kraj",CZ0532,Pardubice,5309,Pardubice,575232,Kostěnice,0,24,0,6,23
pátek,"3/5/2021 12:00:00 AM",CZ053,"Pardubický kraj",CZ0534,"Ústí nad Orlicí",5314,"Vysoké Mýto",574449,Kosořín,0,11,0,7,11
pátek,"3/5/2021 12:00:00 AM",CZ053,"Pardubický kraj",CZ0532,Pardubice,5309,Pardubice,573078,Neratov,0,2,0,0,2
pátek,"3/5/2021 12:00:00 AM",CZ053,"Pardubický kraj",CZ0532,Pardubice,5311,Přelouč,573027,Sovolusky,0,5,0,1,5
pátek,"3/5/2021 12:00:00 AM",CZ053,"Pardubický kraj",CZ0532,Pardubice,5309,Pardubice,572977,Dubany,0,2,0,0,2
pátek,"3/5/2021 12:00:00 AM",CZ053,"Pardubický kraj",CZ0532,Pardubice,5309,Pardubice,572942,Plch,0,2,0,1,2
pátek,"3/5/2021 12:00:00 AM",CZ053,"Pardubický kraj",CZ0532,Pardubice,5311,Přelouč,576018,Vyšehněvice,0,0,0,0,0
pátek,"3/5/2021 12:00:00 AM",CZ053,"Pardubický kraj",CZ0532,Pardubice,5311,Přelouč,575968,Veselí,0,14,0,2,12
pátek,"3/5/2021 12:00:00 AM",CZ053,"Pardubický kraj",CZ0532,Pardubice,5311,Přelouč,575917,"Urbanice (Pardubice)",0,0,0,0,0
pátek,"3/5/2021 12:00:00 AM",CZ053,"Pardubický kraj",CZ0532,Pardubice,5309,Pardubice,575682,Srch,0,35,0,13,32
