datum,ockovaci_misto_id,ockovaci_misto_nazev,kraj_nuts_kod,kraj_nazev,ockovaci_latka,vyrobce,pouzite_ampulky,znehodnocene_ampulky,pouzite_davky,znehodnocene_davky
2021-03-26,a1766688-7575-438d-8586-b0117a46153d,"Chrudimská nemocnice",CZ053,"Pardubický kraj",Comirnaty,Pfizer,32,0,192,0
2021-03-26,d4a29e47-0f46-4712-aba8-e000db8451c6,"Zdravotnické zařízení Ministerstva vnitra",CZ010,"Hlavní město Praha",Comirnaty,Pfizer,84,0,504,0
2021-03-26,4b39139d-22d5-40e3-b752-dfa2d6aca34e,"EUC klinika Ostrava a.s.",CZ080,"Moravskoslezský kraj",Comirnaty,Pfizer,10,0,60,0
2021-03-26,2a70afbb-3957-427a-9201-2e79e3b2a5dd,"Vojenská nemocnice Brno",CZ064,"Jihomoravský kraj",Comirnaty,Pfizer,78,0,468,0
2021-03-26,39aece24-3e8d-4261-8cab-db23b2d48d50,"Mělnická zdravotní, a.s.",CZ020,"Středočeský kraj",Comirnaty,Pfizer,69,0,414,0
2021-03-26,af3ecd8e-ad5d-4098-8bcd-bbcee81bfdc0,"Stodská nemocnice",CZ032,"Plzeňský kraj",Comirnaty,Pfizer,48,0,288,0
2021-03-26,333a11ee-363d-499f-90cb-9d61f62543cc,"Rokycanská nemocnice, a. s.",CZ032,"Plzeňský kraj",VAXZEVRIA,AstraZeneca,18,0,180,0
2021-03-26,35226817-f739-4586-9a31-defc268d56e1,"Nemocnice Litoměřice, o.z. (KZ,a.s.) - Výstaviště Zahrada Čech",CZ042,"Ústecký kraj",Comirnaty,Pfizer,37,0,222,0
2021-03-26,17f9de03-18a0-48e8-91dd-c9b925b2f66a,"IVF Czech Republic s.r.o. - Sanatorium Tomášov",CZ072,"Zlínský kraj",Comirnaty,Pfizer,7,0,42,0
2021-03-26,12ca67cd-7038-438f-acf0-d193a141a653,"Centrum zdravotní péče Jirny",CZ020,"Středočeský kraj",Comirnaty,Pfizer,15,0,90,0
2021-03-26,931fb801-8158-4fc2-ac92-2c68d76907d7,"Krajská majetková, p.o. středisko Lužická nemocnice Rumburk",CZ042,"Ústecký kraj",Comirnaty,Pfizer,14,0,84,0
2021-03-26,c8e549b8-aafb-4b4c-ae3b-b1ccee70513f,"LRS Chvaly, o.p.s.",CZ010,"Hlavní město Praha","COVID-19 Vaccine Moderna",Moderna,4,0,40,0
2021-03-26,a74425f4-80fe-4f1f-abb9-3e8df7ca8aac,"Městská nemocnice Ostrava, p.o., Vakcinační centrum",CZ080,"Moravskoslezský kraj",Comirnaty,Pfizer,31,0,186,0
2021-03-26,41efe0d6-da6d-4978-8f80-ee2999a71580,"Sdružené zdravotnické zařízení Krnov, p. o. - pediatrické odd.",CZ080,"Moravskoslezský kraj",Comirnaty,Pfizer,39,0,234,0
2021-03-26,5960ec70-2686-4b29-8af0-04a1481e7351,"Sušická nemocnice",CZ032,"Plzeňský kraj",Comirnaty,Pfizer,0,0,0,0
2021-03-26,fbbde94b-4a74-41a3-93e1-c3fc53cf2189,"Krajská zdravotní a.s., - (bývalá Zahrada Čech)",CZ042,"Ústecký kraj",Comirnaty,Pfizer,11,0,66,0
2021-03-26,281cd704-c5c4-447d-aace-debad0aa3269,"Nemocnice AGEL Říčany a.s. - Sportovní hala",CZ020,"Středočeský kraj","COVID-19 Vaccine Moderna",Moderna,9,0,90,0
2021-03-26,cd252dde-b78e-4c74-88e5-e95d894968ab,"Klatovská nemocnice",CZ032,"Plzeňský kraj",Comirnaty,Pfizer,52,0,312,0
2021-03-26,31de7f09-960c-4287-80b4-012568de1703,"Vakcinační centrum COVID19 - Obecní dům Nymburk, provozovatel Nemocnice Nymburk s.r.o.",CZ020,"Středočeský kraj",Comirnaty,Pfizer,59,0,354,0
2021-03-26,85683ce8-5a0e-4733-b5e3-614d9d4ef335,"Nemocnice ve Frýdku-Místku, p.o.",CZ080,"Moravskoslezský kraj",Comirnaty,Pfizer,42,0,252,0
2021-03-26,be3e9bad-6d9f-4302-8d3c-99fb456f7643,"Nemocnice Rychnov nad Kněžnou, Společenské centrum",CZ052,"Královéhradecký kraj",Comirnaty,Pfizer,18,0,108,0
2021-03-26,5be58deb-47c3-46ee-9181-7a89443f33ff,"Masarykova městská nemocnice, a.s. (nemocnice Semily)",CZ051,"Liberecký kraj",Comirnaty,Pfizer,15,0,90,0
2021-03-26,5610e09b-866f-4e7f-b2b5-664fcd5ac19c,"KC Svoboda Cheb",CZ041,"Karlovarský kraj",VAXZEVRIA,AstraZeneca,2,0,20,0
2021-03-26,7fc4f736-04a4-403d-888b-9d52f1727a2e,"OČM Kongresové centrum (GASK)",CZ020,"Středočeský kraj",Comirnaty,Pfizer,22,0,132,0
2021-03-26,77079458-38f2-4bff-b983-7f99a07afdc3,"Fakultní nemocnice v Motole",CZ010,"Hlavní město Praha",Comirnaty,Pfizer,116,0,696,0
2021-03-26,f191d2d1-0716-4a9b-a563-2a27c8925b87,"Karlovarská krajská nemocnice a.s.",CZ041,"Karlovarský kraj",Comirnaty,Pfizer,19,0,114,0
2021-03-26,71b299fb-33f6-46b7-ae94-78815297125c,"Nemocnice AGEL Ostrava-Vítkovice a.s.",CZ080,"Moravskoslezský kraj",Comirnaty,Pfizer,6,0,36,0
2021-03-26,0f396137-e1fe-4e67-8291-292e4066376d,"FN Brno Výstaviště",CZ064,"Jihomoravský kraj",Comirnaty,Pfizer,111,0,666,0
2021-03-26,c10c6184-1773-46c8-85c3-7c09f8877880,"Tachov - Poliklinika Tachov",CZ032,"Plzeňský kraj",Comirnaty,Pfizer,23,0,138,0
2021-03-26,b6f39bb5-9ebf-44be-a1d1-0efacab96703,"Nemocnice Pardubice - Sál Jana Kašpara Krajský úřad",CZ053,"Pardubický kraj",Comirnaty,Pfizer,54,0,324,0
2021-03-26,c782926c-12bf-4071-a62a-79b75515a1a6,"Nemocnice Hustopeče, p.o.",CZ064,"Jihomoravský kraj",Comirnaty,Pfizer,11,0,66,0
2021-03-26,aa0a5675-d1ba-4282-9bbf-c36053f0e7c9,"Slezská nemocnice v Opavě, p.o.",CZ080,"Moravskoslezský kraj","COVID-19 Vaccine Moderna",Moderna,4,0,40,0
2021-03-26,d7b72e99-9792-48e5-b615-661839a75456,"ISCARE a.s.",CZ010,"Hlavní město Praha",VAXZEVRIA,AstraZeneca,6,0,60,0
2021-03-26,481dd978-47d9-46a2-a379-84fc06761772,"Vsetínská nemocnice a.s.",CZ072,"Zlínský kraj",Comirnaty,Pfizer,33,0,198,0
2021-03-26,d7b72e99-9792-48e5-b615-661839a75456,"ISCARE a.s.",CZ010,"Hlavní město Praha",Comirnaty,Pfizer,2,0,12,0
2021-03-26,a2dce440-6580-4f31-9c03-bd832da754e3,"Velkokapacitní OČM Plzeňského kraje Plzeň-Skvrňany",CZ032,"Plzeňský kraj",Comirnaty,Pfizer,98,0,588,0
2021-03-26,78823faf-6770-4848-9579-4f96feef42e4,"Nemocnice AGEL Nový Jičín a.s.",CZ080,"Moravskoslezský kraj",Comirnaty,Pfizer,20,0,120,0
2021-03-26,29b4659f-2463-4125-bbf6-2be99d607807,"Středomoravská nemocniční a.s., Nemocnice AGEL Prostějov",CZ071,"Olomoucký kraj",Comirnaty,Pfizer,53,0,318,0
2021-03-26,01a3372d-3209-471a-a1cc-daf68f28caed,"Nemocnice Ivančice, p.o.",CZ064,"Jihomoravský kraj",Comirnaty,Pfizer,6,0,36,0
2021-03-26,4938a85d-84a8-4b1e-bc65-87a6dac5efa5,"Masarykova městská nemocnice a.s. (Jilemnice)",CZ051,"Liberecký kraj",Comirnaty,Pfizer,12,0,72,0
2021-03-26,c1308736-72a2-4f4b-b215-a68603bc5fb6,"Nemocnice Chomutov (KZ,a.s.)",CZ042,"Ústecký kraj",Comirnaty,Pfizer,23,0,138,0
2021-03-26,5610e09b-866f-4e7f-b2b5-664fcd5ac19c,"KC Svoboda Cheb",CZ041,"Karlovarský kraj",Comirnaty,Pfizer,7,0,42,0
2021-03-26,724a30ec-c666-42e1-81ca-9df326988d73,"Dopravní zdravotnictví a.s., Poliklinika AGEL Praha",CZ010,"Hlavní město Praha","COVID-19 Vaccine Moderna",Moderna,4,1,40,10
2021-03-26,da5422b1-8002-456c-aa95-9a26a5e0e622,"Břeclav Dům školství",CZ064,"Jihomoravský kraj",Comirnaty,Pfizer,13,0,78,0
2021-03-26,cb0f8a24-3c54-467e-9e67-de01f424ea85,"Česká Lípa očkovací místo  Crystal",CZ051,"Liberecký kraj",Comirnaty,Pfizer,24,0,144,0
2021-03-26,d03cc3a3-044e-4d00-a2ec-7abccc400b3b,"Nemocnice Vyškov, p. o., Sportovní hala Purkyňova 39",CZ064,"Jihomoravský kraj","COVID-19 Vaccine Moderna",Moderna,1,0,10,0
2021-03-26,0c53a5a0-70c8-489f-8fc5-3d98a41bcb3e,"Moje Ambulance a.s. Opava",CZ080,"Moravskoslezský kraj",Comirnaty,Pfizer,2,0,12,0
2021-03-26,ec7464b3-cfbd-4e49-8187-5f438f69c731,"Kroměřížská nemocnice a.s. - Výstaviště Kroměříž",CZ072,"Zlínský kraj",Comirnaty,Pfizer,36,0,216,0
2021-03-26,262721a0-5551-41d6-bc46-06d5aa9d18a8,"FN Ostrava - Poliklinika",CZ080,"Moravskoslezský kraj",Comirnaty,Pfizer,41,0,246,0
2021-03-26,be35ee3b-3ddc-4723-b6f5-4f21cd2558a6,"Uherskohradišťská nemocnice a.s.",CZ072,"Zlínský kraj","COVID-19 Vaccine Moderna",Moderna,8,0,80,0
2021-03-26,30ffe93f-6b2b-4324-9c24-8cdd2750524f,"Nemocnice Nové Město na Moravě",CZ063,"Kraj Vysočina",Comirnaty,Pfizer,25,0,150,0
2021-03-26,2cd34358-0cf7-43de-8bf1-e2892ad9611e,"Nemocnice Tábor - OČKO  Sportovní hala Kvapilova, Kvapilova 2419, Tábor",CZ031,"Jihočeský kraj",Comirnaty,Pfizer,127,0,762,0
2021-03-26,243d9780-7f89-4218-8db5-e18ceda4778b,"Nemocnice AGEL Podhorská a.s. pracoviště Bruntál",CZ080,"Moravskoslezský kraj",Comirnaty,Pfizer,16,0,96,0
2021-03-26,718fcb7c-904e-41f3-9be6-15a75ef9b5e0,"Oblastní nemocnice Kolín - očkovací místo",CZ020,"Středočeský kraj",Comirnaty,Pfizer,6,0,36,0
2021-03-26,be35ee3b-3ddc-4723-b6f5-4f21cd2558a6,"Uherskohradišťská nemocnice a.s.",CZ072,"Zlínský kraj",Comirnaty,Pfizer,61,0,366,0
2021-03-26,e8de7565-5dad-46a9-b7c1-7d7d7d73263f,"Oblastní nemocnice Náchod a.s.",CZ052,"Královéhradecký kraj",Comirnaty,Pfizer,60,0,360,0
2021-03-26,4475c51f-69b3-410d-b404-eaf319711512,"Masarykova nemocnice v Ústí nad Labem (KZ,a.s.) - Očkovací centrum UJEP, Hoření",CZ042,"Ústecký kraj",Comirnaty,Pfizer,30,0,180,0
2021-03-26,c4c7db25-dd2d-4182-bd32-0b6ad04f0bb1,"VOČM DDM Třinec",CZ080,"Moravskoslezský kraj",Comirnaty,Pfizer,56,0,336,0
2021-03-26,313285e5-df33-485b-aad2-1f121d45aba8,"Nemocnice Strakonice - OČKO centrum, tělocvična STARZ Lidická 193",CZ031,"Jihočeský kraj",Comirnaty,Pfizer,116,0,696,0
2021-03-26,f1b3f2dc-c4d1-4f50-b79a-a48ed0c393d6,"Bílovecká nemocnice, a.s.",CZ080,"Moravskoslezský kraj",Comirnaty,Pfizer,11,0,66,0
2021-03-26,41c51947-5951-432c-9099-bf317756b09d,"Fakultní nemocnice Plzeň - očkovací místo",CZ032,"Plzeňský kraj",Comirnaty,Pfizer,94,0,564,0
2021-03-26,03d60c72-2c3b-4aa1-882f-ed7b9f43d734,"Svitavská nemocnice - multifunkční centrum Fabrika",CZ053,"Pardubický kraj",Comirnaty,Pfizer,41,0,246,0
2021-03-26,e6d0a768-a1a5-4fc8-aada-081ecf2b68b0,"Oblastní nemocnice Příbram",CZ020,"Středočeský kraj",Comirnaty,Pfizer,30,0,180,0
2021-03-26,6edad920-0382-4946-af44-cafeb841d6b1,"Litomyšlská nemocnice",CZ053,"Pardubický kraj",Comirnaty,Pfizer,41,0,246,0
2021-03-26,718fcb7c-904e-41f3-9be6-15a75ef9b5e0,"Oblastní nemocnice Kolín - očkovací místo",CZ020,"Středočeský kraj","COVID-19 Vaccine Moderna",Moderna,11,0,110,0
2021-03-26,da5422b1-8002-456c-aa95-9a26a5e0e622,"Břeclav Dům školství",CZ064,"Jihomoravský kraj",VAXZEVRIA,AstraZeneca,1,0,10,0
2021-03-26,65653e1e-fb9e-4f78-9e95-eb7c46d328d5,"Nemocnice Jihlava",CZ063,"Kraj Vysočina",Comirnaty,Pfizer,40,0,240,0
2021-03-26,77a1d5c5-26b3-4c61-9814-fa6497f83bdd,"Nemocnice Děčín (KZ,a.s.) - budova ČVUT",CZ042,"Ústecký kraj",VAXZEVRIA,AstraZeneca,3,0,30,0
2021-03-26,d98e57cf-fc29-40fb-a432-7631f17956ea,"Nemocnice s poliklinikou Havířov, p.o.  - OČKO Sportovní hala Slávie",CZ080,"Moravskoslezský kraj","COVID-19 Vaccine Moderna",Moderna,9,0,90,0
2021-03-26,28c67663-3032-41e4-9df6-7f90abea82f6,"Léčebné lázně Mariánské Lázně a.s.",CZ041,"Karlovarský kraj",Comirnaty,Pfizer,19,0,114,0
2021-03-26,92c26a50-b614-45b4-94f6-366a766796a0,"Nemocnice Slaný",CZ020,"Středočeský kraj",Comirnaty,Pfizer,25,0,150,0
2021-03-26,f6a9ae5b-0d93-4bd4-b630-b3667a9c9059,"EUC Klinika Plzeň - Denisovo nábřeží, Plzeň",CZ032,"Plzeňský kraj","COVID-19 Vaccine Moderna",Moderna,4,0,40,0
2021-03-26,0707be37-c28c-489c-b0d2-96704013eb91,"Městská nemocnice Městec Králové a.s.",CZ020,"Středočeský kraj",Comirnaty,Pfizer,30,0,180,0
2021-03-26,ae9c4f09-2a1d-41dd-bf45-f8864f24dd5c,"Karvinská hornická nemocnice a.s. Oddělení pracovního lékařství KHN",CZ080,"Moravskoslezský kraj","COVID-19 Vaccine Moderna",Moderna,1,0,10,0
2021-03-26,575508f4-5cc6-4ec7-b80c-4d1facd26e0a,"Nemocnice s poliklinikou Česká Lípa, a.s.",CZ051,"Liberecký kraj",Comirnaty,Pfizer,22,0,132,0
2021-03-26,77a1d5c5-26b3-4c61-9814-fa6497f83bdd,"Nemocnice Děčín (KZ,a.s.) - budova ČVUT",CZ042,"Ústecký kraj",Comirnaty,Pfizer,19,0,114,0
2021-03-26,02614fc8-a7d0-439d-8589-57c599cb495d,"Nemocnice Na Františku",CZ010,"Hlavní město Praha",Comirnaty,Pfizer,7,0,42,0
2021-03-26,3ffb874d-db62-4e50-8c75-d819d283d160,"Moje Ambulance a.s. Havířov",CZ080,"Moravskoslezský kraj",Comirnaty,Pfizer,1,0,6,0
2021-03-26,5192f1b9-836b-4736-80a6-28653ef1b965,"Nemocnice Žatec, o.p.s.",CZ042,"Ústecký kraj",Comirnaty,Pfizer,33,0,198,0
2021-03-26,381ef57d-e0e9-4079-a1b9-fd7d476a8aae,"Státní zdravotní ústav - budova 11",CZ010,"Hlavní město Praha",Comirnaty,Pfizer,49,0,294,0
2021-03-26,d03cc3a3-044e-4d00-a2ec-7abccc400b3b,"Nemocnice Vyškov, p. o., Sportovní hala Purkyňova 39",CZ064,"Jihomoravský kraj",Comirnaty,Pfizer,18,0,108,0
2021-03-26,57932100-0df4-472c-a015-d2b750df5b58,"Fakultní nemocnice Hradec Králové",CZ052,"Královéhradecký kraj",Comirnaty,Pfizer,59,0,354,0
2021-03-26,2939d29f-8cb9-49ab-908d-c4425afb5f51,"Nemocnice AGEL Valašské Meziříčí a.s.",CZ072,"Zlínský kraj",Comirnaty,Pfizer,29,0,174,0
2021-03-26,fc926c27-6f37-49c2-9944-7b641a03d691,"Zdravotní ústav se sídlem v Ústí nad Labem - pracoviště Liberec",CZ051,"Liberecký kraj",Comirnaty,Pfizer,1,0,6,0
2021-03-26,d206ef0a-fb75-44d3-a67f-f1cc73121aa1,"Nemocnice Čáslav",CZ020,"Středočeský kraj",Comirnaty,Pfizer,25,0,150,0
2021-03-26,a1f7b243-f18c-45a2-8d82-5a3273c687b8,"Fakultní nemocnice Olomouc",CZ071,"Olomoucký kraj",Comirnaty,Pfizer,84,0,504,0
2021-03-26,8facdb9c-6716-4666-ae00-b58f7ccee441,"Oblastní nemocnice Trutnov a.s.",CZ052,"Královéhradecký kraj",Comirnaty,Pfizer,42,0,252,0
2021-03-26,4ea9c79c-ebac-4505-8176-7d22ca45c0d2,"ÚVN Praha - Vakcinační centrum COVID-19",CZ010,"Hlavní město Praha",Comirnaty,Pfizer,117,0,702,0
2021-03-26,d206ef0a-fb75-44d3-a67f-f1cc73121aa1,"Nemocnice Čáslav",CZ020,"Středočeský kraj",VAXZEVRIA,AstraZeneca,3,0,30,0
2021-03-26,5af3b96f-7153-4eec-a66a-20a2fcdb9aa8,"Nemocnice Havlíčkův Brod",CZ063,"Kraj Vysočina",Comirnaty,Pfizer,28,0,168,0
2021-03-26,89e0b07f-ac66-4192-ac25-c3eb5d1b50ce,"Zdravotníci SurGal",CZ064,"Jihomoravský kraj",Comirnaty,Pfizer,32,0,192,0
2021-03-26,4aec9f14-bc39-4d73-be9e-d2c7e60e3495,"Nemocnice Ostrov",CZ041,"Karlovarský kraj",VAXZEVRIA,AstraZeneca,2,0,20,0
2021-03-26,ecdde69c-5828-46ca-a973-2ce3cb9ae1b6,"Oblastní nemocnice Jičín a.s.",CZ052,"Královéhradecký kraj",Comirnaty,Pfizer,32,0,192,0
2021-03-26,4b708512-790d-4edb-8f3c-303d3d192acf,"Institut klinické a experimentální medicíny (IKEM)",CZ010,"Hlavní město Praha",Comirnaty,Pfizer,55,0,330,0
2021-03-26,e8e63305-db89-43c6-8aa2-eeda1a4287ef,"Rehabilitační nemocnici Beroun",CZ020,"Středočeský kraj",Comirnaty,Pfizer,43,0,258,0
2021-03-26,707c3baf-21d0-48e9-b986-49e9f6097701,"MOJE AMBULANCE a.s. Zlín",CZ072,"Zlínský kraj",Comirnaty,Pfizer,4,0,24,0
2021-03-26,3dc2a084-026d-417c-9401-6f295a918010,"Očkovací centrum Sedlčany - Kulturní dům Josefa Suka",CZ020,"Středočeský kraj",Comirnaty,Pfizer,33,0,198,0
2021-03-26,fb6b58b9-4956-4a01-8c5f-b9b106dc784e,"Medica JM - Poliklinika Michnova",CZ010,"Hlavní město Praha","COVID-19 Vaccine Moderna",Moderna,5,0,50,0
2021-03-26,da5422b1-8002-456c-aa95-9a26a5e0e622,"Břeclav Dům školství",CZ064,"Jihomoravský kraj","COVID-19 Vaccine Moderna",Moderna,7,0,70,0
2021-03-26,28d59069-2d52-40f5-a2a3-75b0daba1c2f,"Masarykova nemocnice Rakovník s.r.o.",CZ020,"Středočeský kraj",Comirnaty,Pfizer,34,0,204,0
2021-03-26,b62c5314-15f8-4da2-95f0-0aedd6d11ac2,"Nemocnice Na Homolce",CZ010,"Hlavní město Praha",Comirnaty,Pfizer,42,0,252,0
2021-03-26,f6a9ae5b-0d93-4bd4-b630-b3667a9c9059,"EUC Klinika Plzeň - Denisovo nábřeží, Plzeň",CZ032,"Plzeňský kraj",Comirnaty,Pfizer,21,0,126,0
2021-03-26,6ad1717f-2bac-44e6-b7e9-6582da6b6598,"Fakultní Nemocnice Bulovka",CZ010,"Hlavní město Praha",Comirnaty,Pfizer,108,0,648,0
2021-03-26,ac07c79a-c04b-4115-8f33-40041d2e2bc7,"Nemocnice Milosrdných bratří, p.o., mobilní očkovací tým Zahradníkova",CZ064,"Jihomoravský kraj",VAXZEVRIA,AstraZeneca,1,0,10,0
2021-03-26,8805928d-545e-48b9-8be1-ea3ac9b4c21c,"Městská nemocnice, a.s. ve Dvoře Králové n. L.",CZ052,"Královéhradecký kraj",Comirnaty,Pfizer,12,0,72,0
2021-03-26,09eed895-008f-4a50-839d-8ba8dbfe2850,"Nemocnice Hranice a.s.",CZ071,"Olomoucký kraj",Comirnaty,Pfizer,15,0,90,0
2021-03-26,4ed8c2be-fe2b-41d2-b58e-d69ed9a4c9f7,"Nemocnice Jablonec n. Nisou",CZ051,"Liberecký kraj",Comirnaty,Pfizer,48,0,288,0
2021-03-26,ae9c4f09-2a1d-41dd-bf45-f8864f24dd5c,"Karvinská hornická nemocnice a.s. Oddělení pracovního lékařství KHN",CZ080,"Moravskoslezský kraj",Comirnaty,Pfizer,9,0,54,0
2021-03-26,c254b811-40e4-4604-8066-feac3dc58c41,"ARC-MED s.r.o. Klášterec, Kyselka 104",CZ042,"Ústecký kraj",Comirnaty,Pfizer,40,0,240,0
2021-03-26,d98e57cf-fc29-40fb-a432-7631f17956ea,"Nemocnice s poliklinikou Havířov, p.o.  - OČKO Sportovní hala Slávie",CZ080,"Moravskoslezský kraj",Comirnaty,Pfizer,29,0,174,0
2021-03-26,3dc2a084-026d-417c-9401-6f295a918010,"Očkovací centrum Sedlčany - Kulturní dům Josefa Suka",CZ020,"Středočeský kraj","COVID-19 Vaccine Moderna",Moderna,6,0,60,0
2021-03-26,0c7e626d-b0e6-413f-bd48-9bfce9b5487e,"Orlickoústecká nemocnice",CZ053,"Pardubický kraj",Comirnaty,Pfizer,58,0,348,0
2021-03-26,d166058b-d215-4166-925d-69f7c168ef96,"Nemocnice Teplice (KZ,a.s.) - SPORTARÉNA",CZ042,"Ústecký kraj",Comirnaty,Pfizer,24,0,144,0
2021-03-27,77a1d5c5-26b3-4c61-9814-fa6497f83bdd,"Nemocnice Děčín (KZ,a.s.) - budova ČVUT",CZ042,"Ústecký kraj",Comirnaty,Pfizer,17,0,102,0
2021-03-27,5af3b96f-7153-4eec-a66a-20a2fcdb9aa8,"Nemocnice Havlíčkův Brod",CZ063,"Kraj Vysočina",Comirnaty,Pfizer,25,0,150,0
2021-03-27,ecdde69c-5828-46ca-a973-2ce3cb9ae1b6,"Oblastní nemocnice Jičín a.s.",CZ052,"Královéhradecký kraj","COVID-19 Vaccine Moderna",Moderna,30,0,300,0
2021-03-27,b62c5314-15f8-4da2-95f0-0aedd6d11ac2,"Nemocnice Na Homolce",CZ010,"Hlavní město Praha",Comirnaty,Pfizer,32,0,192,0
2021-03-27,ac07c79a-c04b-4115-8f33-40041d2e2bc7,"Nemocnice Milosrdných bratří, p.o., mobilní očkovací tým Zahradníkova",CZ064,"Jihomoravský kraj",VAXZEVRIA,AstraZeneca,2,0,20,0
2021-03-27,f6a9ae5b-0d93-4bd4-b630-b3667a9c9059,"EUC Klinika Plzeň - Denisovo nábřeží, Plzeň",CZ032,"Plzeňský kraj",Comirnaty,Pfizer,50,0,300,0
2021-03-27,f6a9ae5b-0d93-4bd4-b630-b3667a9c9059,"EUC Klinika Plzeň - Denisovo nábřeží, Plzeň",CZ032,"Plzeňský kraj","COVID-19 Vaccine Moderna",Moderna,1,0,10,0
2021-03-27,fb6b58b9-4956-4a01-8c5f-b9b106dc784e,"Medica JM - Poliklinika Michnova",CZ010,"Hlavní město Praha","COVID-19 Vaccine Moderna",Moderna,3,0,30,0
2021-03-27,6ad1717f-2bac-44e6-b7e9-6582da6b6598,"Fakultní Nemocnice Bulovka",CZ010,"Hlavní město Praha",Comirnaty,Pfizer,74,0,444,0
2021-03-27,7fc4f736-04a4-403d-888b-9d52f1727a2e,"OČM Kongresové centrum (GASK)",CZ020,"Středočeský kraj",VAXZEVRIA,AstraZeneca,3,0,30,0
2021-03-27,4b708512-790d-4edb-8f3c-303d3d192acf,"Institut klinické a experimentální medicíny (IKEM)",CZ010,"Hlavní město Praha",Comirnaty,Pfizer,82,0,492,0
2021-03-27,7fc4f736-04a4-403d-888b-9d52f1727a2e,"OČM Kongresové centrum (GASK)",CZ020,"Středočeský kraj","COVID-19 Vaccine Moderna",Moderna,15,0,150,0
2021-03-27,a2dce440-6580-4f31-9c03-bd832da754e3,"Velkokapacitní OČM Plzeňského kraje Plzeň-Skvrňany",CZ032,"Plzeňský kraj",Comirnaty,Pfizer,102,0,612,0
2021-03-27,5be58deb-47c3-46ee-9181-7a89443f33ff,"Masarykova městská nemocnice, a.s. (nemocnice Semily)",CZ051,"Liberecký kraj",Comirnaty,Pfizer,15,0,90,0
2021-03-27,77079458-38f2-4bff-b983-7f99a07afdc3,"Fakultní nemocnice v Motole",CZ010,"Hlavní město Praha",Comirnaty,Pfizer,87,0,522,0
2021-03-27,41c51947-5951-432c-9099-bf317756b09d,"Fakultní nemocnice Plzeň - očkovací místo",CZ032,"Plzeňský kraj",Comirnaty,Pfizer,86,0,516,0
2021-03-27,4475c51f-69b3-410d-b404-eaf319711512,"Masarykova nemocnice v Ústí nad Labem (KZ,a.s.) - Očkovací centrum UJEP, Hoření",CZ042,"Ústecký kraj",Comirnaty,Pfizer,43,0,258,0
2021-03-27,be35ee3b-3ddc-4723-b6f5-4f21cd2558a6,"Uherskohradišťská nemocnice a.s.",CZ072,"Zlínský kraj",Comirnaty,Pfizer,20,0,120,0
2021-03-27,262721a0-5551-41d6-bc46-06d5aa9d18a8,"FN Ostrava - Poliklinika",CZ080,"Moravskoslezský kraj",Comirnaty,Pfizer,16,0,96,0
2021-03-27,d206ef0a-fb75-44d3-a67f-f1cc73121aa1,"Nemocnice Čáslav",CZ020,"Středočeský kraj",Comirnaty,Pfizer,14,0,84,0
2021-03-27,5192f1b9-836b-4736-80a6-28653ef1b965,"Nemocnice Žatec, o.p.s.",CZ042,"Ústecký kraj",Comirnaty,Pfizer,17,0,102,0
2021-03-27,65653e1e-fb9e-4f78-9e95-eb7c46d328d5,"Nemocnice Jihlava",CZ063,"Kraj Vysočina",Comirnaty,Pfizer,32,0,192,0
2021-03-27,61655af2-1ed8-4603-91b2-bb7a9433ccc2,"MUDr. Radoslav Svoboda s.r.o. - Seč",CZ053,"Pardubický kraj","COVID-19 Vaccine Moderna",Moderna,10,0,100,0
2021-03-27,d4a29e47-0f46-4712-aba8-e000db8451c6,"Zdravotnické zařízení Ministerstva vnitra",CZ010,"Hlavní město Praha",Comirnaty,Pfizer,46,0,276,0
2021-03-27,a1f7b243-f18c-45a2-8d82-5a3273c687b8,"Fakultní nemocnice Olomouc",CZ071,"Olomoucký kraj",Comirnaty,Pfizer,84,0,504,0
2021-03-27,304f0edc-0a56-4624-8f31-fe2b82391eb6,"Hamzova odborná léčebna pro děti a dospělé",CZ053,"Pardubický kraj","COVID-19 Vaccine Moderna",Moderna,10,0,100,0
2021-03-27,518f6665-84b8-4964-ae04-3bff5e0f2d93,"Nemocnice Most (KZ,a.s.) - SPORTOVNÍ HALA",CZ042,"Ústecký kraj",Comirnaty,Pfizer,18,0,108,0
2021-03-27,5999950a-0e64-4981-bc02-8c4bce24c1e5,"Zdravotní ústav se sídlem v Ústí nad Labem - pracoviště Ústí",CZ042,"Ústecký kraj",Comirnaty,Pfizer,20,0,120,0
2021-03-27,2939d29f-8cb9-49ab-908d-c4425afb5f51,"Nemocnice AGEL Valašské Meziříčí a.s.",CZ072,"Zlínský kraj",Comirnaty,Pfizer,2,0,12,0
2021-03-27,cc49cc05-60f9-4cdb-ad64-e494cd82149d,"Rehabilitační ústav Brandýs nad Orlicí",CZ053,"Pardubický kraj","COVID-19 Vaccine Moderna",Moderna,10,0,100,0
2021-03-27,4a444781-6d8f-496e-9da0-5f813f6113a6,"Fakultní nemocnice u sv. Anny v Brně",CZ064,"Jihomoravský kraj",Comirnaty,Pfizer,37,0,222,0
2021-03-27,fbbde94b-4a74-41a3-93e1-c3fc53cf2189,"Krajská zdravotní a.s., - (bývalá Zahrada Čech)",CZ042,"Ústecký kraj",Comirnaty,Pfizer,46,0,276,0
